antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Revenue_Label_Revenue_No', 'PageValues_Bin_High'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.09766489143793528,0.3333060221220811,0.07251126587464155,0.7424496644295302,2.227531503038942,1.0,0.03995896940847844,2.588596813128597,0.6107183036380733,0.2022857142857143,0.6136903225221109,0.4800006434242046
"frozenset({'ProductRelated_Duration_Bin_Long', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})",frozenset({'ProductRelated_Bin_High'}),0.10380991396968456,0.331667349446948,0.07668988119623105,0.7387529597474348,2.227391273151542,1.0,0.042259522183590074,2.5582400853495972,0.6148743578803918,0.21374743092030143,0.6091062735953711,0.4849891280950613
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low'})",frozenset({'ProductRelated_Bin_High'}),0.19623105284719378,0.331667349446948,0.14494059811552643,0.7386221294363257,2.2269968107140206,1.0,0.07985716493851369,2.556959581588753,0.6854765703827788,0.3784766795036371,0.6089105173189107,0.5878140291450403
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.12593199508398198,0.3360917656698075,0.09422367882015567,0.7482108002602472,2.2262098530415204,1.0,0.05189897223805865,2.636762160634382,0.6301638382158752,0.2561817776787703,0.6207469847187853,0.5142809242646921
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High', 'PageValues_Bin_Low'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.12634166325276527,0.3333060221220811,0.09373207701761573,0.7418936446173799,2.2258633069211218,1.0,0.05162163981054902,2.5830203866526396,0.6303792802901871,0.25615763546798026,0.6128563269700286,0.5115564584935474
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Bin_Low'}),0.13330602212208112,0.3569029086439984,0.10569438754608768,0.7928703134603565,2.221529425111031,1.0,0.05811708051095573,3.1048040582677,0.6344334665628971,0.27487747709354354,0.6779184833461143,0.5445067820745308
"frozenset({'ProductRelated_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'ExitRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.07193773043834494,0.38525194592380174,0.061532158951249485,0.8553530751708428,2.2202433607954353,1.0,0.0338180083145352,4.249990484085842,0.5922004820505358,0.15551874094015322,0.7647053555191439,0.5075361717836349
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short'})","frozenset({'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.05727160999590332,0.40294961081523967,0.05120852109791069,0.894134477825465,2.218973424534323,1.0,0.028130948139299262,5.639705703245236,0.582714131757344,0.1252003205128205,0.8226857831562784,0.5106093291933343
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.20376894715280622,0.311347808275297,0.14076198279393692,0.6907921190188984,2.2187152138488564,1.0,0.07731896770334588,2.2271495459289166,0.6898609471616465,0.3760122565112717,0.5509955755652176,0.5714486910883966
"frozenset({'ProductRelated_Bin_High', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.09479721425645227,0.3333060221220811,0.07005325686194183,0.738980121002593,2.2171220198713493,1.0,0.03845677446986909,2.5541885178965313,0.6064550859407752,0.1956521739130435,0.6084862205771966,0.4745785560765178
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.08848832445718968,0.3333060221220811,0.06538303973781237,0.7388888888888888,2.216848301103463,1.0,0.03588934830873841,2.5532960854899014,0.6021965024921854,0.18344827586206897,0.6083493780126445,0.46752704031465087
"frozenset({'Revenue_Label_Revenue_No', 'ProductRelated_Bin_Medium', 'BounceRates_Bin_Low'})","frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low'})",0.12470299057763212,0.3378943056124539,0.09340434248258911,0.7490144546649146,2.21671227429323,1.0,0.051267912073563716,2.6380232116697515,0.6270802439028396,0.2529960053262317,0.6209282785775625,0.5127225522597124
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.20376894715280622,0.31421548545678,0.14182712003277345,0.6960193003618818,2.2151018411777748,1.0,0.0777997613821375,2.2560133434774974,0.6889375715809752,0.37704203877150944,0.556740210384321,0.5736941351874598
"frozenset({'ProductRelated_Bin_High', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.09545268332650553,0.3333060221220811,0.07046292503072511,0.7381974248927039,2.2147737391385083,1.0,0.03864797085028886,2.546552407304182,0.6063658577687899,0.19666133089412302,0.6073122245072449,0.47480176062727625
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'PageValues_Bin_Low'})","frozenset({'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.08455551003687013,0.40294961081523967,0.07546087668988119,0.8924418604651162,2.214772856237646,1.0,0.041389266828240276,5.550954969717767,0.5991476660667832,0.1831378007556174,0.8198508174799978,0.539856554470053
"frozenset({'ExitRates_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.06439983613273248,0.3637034002458009,0.05186399016796395,0.8053435114503817,2.214286451284503,1.0,0.028441550791216755,3.26881782618824,0.5861341930739032,0.13784843205574912,0.6940790055693934,0.4739715980320167
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.10856206472757067,0.31421548545678,0.07546087668988119,0.6950943396226414,2.212158126491353,1.0,0.0413489948193172,2.2491695093311046,0.6146841269080923,0.21726822363765036,0.5553914474425733,0.46762539666920855
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.13838590741499385,0.31421548545678,0.09619008603031544,0.6950858496151568,2.2121311067934784,1.0,0.05270709095153613,2.2491068836184436,0.6359543468442344,0.26988505747126434,0.5553790674495805,0.5006068100748535
"frozenset({'Revenue_Label_Revenue_No', 'PageValues_Bin_High'})",frozenset({'ProductRelated_Bin_High'}),0.09766489143793528,0.331667349446948,0.07152806226956165,0.7323825503355704,2.2081840481338038,1.0,0.03913580659231774,2.4973433211888336,0.6063592033116335,0.19990840393863063,0.5995744792013776,0.4740223028357694
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",frozenset({'ProductRelated_Bin_Low'}),0.13838590741499385,0.3569029086439984,0.10897173289635395,0.7874481941977501,2.2063372842478284,1.0,0.05958140002460358,3.0256016359339464,0.6345765993530802,0.28207847295864263,0.6694872225995082,0.5463870906709596
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekday'})",0.13838590741499385,0.2777550184350676,0.08480131093814011,0.6127886323268207,2.2062198399849104,1.0,0.046363930672934935,1.8652473606470503,0.6345485967552549,0.25593471810089025,0.4638780779976003,0.4590491834200475
"frozenset({'Weekend_Label_Weekday', 'ProductRelated_Bin_Low', 'ProductRelated_Duration_Bin_Short', 'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.0974190905366653,0.4384268742318722,0.09422367882015567,0.9671993271656855,2.2060676112982978,1.0,0.051512531465653745,17.120780680469338,0.6057127182596066,0.21335807050092764,0.9415914485055721,0.5910562137603796
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.12593199508398198,0.34559606718557967,0.09594428512904547,0.7618737800910865,2.2045209781914914,1.0,0.05242268289518755,2.748138920043071,0.6251077870176561,0.25545375218150085,0.6361173764882573,0.5197467525396162
"frozenset({'ProductRelated_Bin_High', 'PageValues_Bin_Low'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.1972961900860303,0.3333060221220811,0.14494059811552643,0.7346345514950167,2.204084243116194,1.0,0.07918058981810969,2.5123616568545053,0.6805708742186568,0.3758232419800297,0.6019681333411182,0.5847459876452468
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.10061450225317493,0.42490782466202376,0.09422367882015567,0.9364820846905537,2.2039652610197087,1.0,0.05147178953830682,9.054015273269673,0.60738397677357,0.21846504559270516,0.889551765728481,0.5791164762056702
"frozenset({'ProductRelated_Duration_Bin_Long', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Bin_High'}),0.07210159770585825,0.331667349446948,0.05268332650553052,0.7306818181818182,2.2030562230506647,1.0,0.028769580703538373,2.4815727109142864,0.5885182247947844,0.15005834305717622,0.5970297402119764,0.4447628458498024
"frozenset({'ProductRelated_Bin_High', 'Weekend_Label_Weekday', 'PageValues_Bin_Low'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.14887341253584596,0.3333060221220811,0.10929946743138058,0.7341772151898734,2.2027121217778776,1.0,0.0596790624993182,2.508039250112171,0.6415193924023741,0.2931223906833663,0.6012821569856711,0.53105124279651
"frozenset({'ExitRates_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",0.06439983613273248,0.37927079065956576,0.053748463744367064,0.8346055979643767,2.2005533210531905,1.0,0.029323486975959146,3.753024296473705,0.5831217867525028,0.137844084891784,0.7335482211134132,0.4881604356207712
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'Weekend_Label_Weekday'})","frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.07120032773453502,0.3637034002458009,0.05694387546087669,0.7997698504027618,2.1989617085302338,1.0,0.0310480741652109,3.1778261217609147,0.5870371592634149,0.15066117494038586,0.6853194725940907,0.4781683223629038
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Bin_Low'}),0.1054485866448177,0.3569029086439984,0.08267103646046702,0.7839937839937839,2.196658432884328,1.0,0.045036129174532896,2.9772156711337194,0.6089790711223099,0.2177384548985757,0.6641157005534631,0.5078141555414282
"frozenset({'ExitRates_Bin_Low', 'Revenue_Label_Revenue_No', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low'})",0.06947972142564522,0.3356001638672675,0.05120852109791069,0.7370283018867926,2.1961500059883554,1.0,0.02789111520201206,2.5265070001818724,0.5853259839746413,0.14470942347765686,0.6041966240631771,0.4448080962558963
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.12199918066366243,0.4384268742318722,0.11741089717328963,0.9623908663532572,2.1951000792079056,1.0,0.06392317773607065,14.931828290513252,0.6200904296345383,0.2650268170889587,0.933028964669026,0.6150956387456811
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Bin_High'}),0.18222040147480542,0.331667349446948,0.13265055305202786,0.7279676258992805,2.1948727455782406,1.0,0.0722139954797204,2.45681291707436,0.6656961382896804,0.3479475607135181,0.5929686004782051,0.563959109392328
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.12593199508398198,0.42490782466202376,0.11741089717328963,0.9323357189329863,2.194206989891457,1.0,0.06390140708680618,8.499198783600661,0.6226683501617427,0.27088846880907375,0.8823418506307303,0.6043282913986181
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.1476444080294961,0.34559606718557967,0.1117574764440803,0.7569367369589345,2.190235389896585,1.0,0.06073214968714342,2.6923193765561306,0.6375602796734418,0.2929553264604811,0.6285730405138094,0.5401563722727342
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'ProductRelated_Bin_High'}),0.1505120852109791,0.331667349446948,0.10929946743138058,0.7261839956450734,2.189494976988172,1.0,0.05937952306972196,2.440809302318004,0.6395307843763304,0.29312239068336626,0.5902998243040481,0.5278647250952639
"frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})",frozenset({'ProductRelated_Bin_Low'}),0.10856206472757067,0.3569029086439984,0.08480131093814011,0.7811320754716982,2.188640261967878,1.0,0.04605519426847212,2.9382884346438014,0.6092351342710998,0.22277227722772275,0.6596658148977036,0.509367690628411
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'Revenue_Label_Revenue_No'})",0.0708725931995084,0.3304383449405981,0.05120852109791069,0.7225433526011561,2.1866207831631814,1.0,0.027789498699416854,2.4132117984432613,0.584067724867725,0.14626725953662534,0.585614490760782,0.4387574189239354
"frozenset({'Revenue_Label_Revenue_No', 'Weekend_Label_Weekday', 'PageValues_Bin_High'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.074313805817288,0.3333060221220811,0.054158131913150345,0.7287761852260198,2.1865077041995016,1.0,0.029388892907437313,2.4580952761596437,0.5862134301948935,0.15322206768660174,0.5931809439208028,0.44563194708695286
"frozenset({'Revenue_Label_Revenue_No', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Medium', 'BounceRates_Bin_Low'})","frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low'})",0.09545268332650553,0.3378943056124539,0.07046292503072511,0.7381974248927039,2.1846992169775583,1.0,0.03821000687927007,2.529026668726201,0.5994944388270981,0.1941747572815534,0.6045909628530443,0.4733664137072637
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'Weekend_Label_Weekday'})","frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",0.07120032773453502,0.37927079065956576,0.058992216304793114,0.8285385500575374,2.184556708458035,1.0,0.031988011709695806,3.620226059844546,0.5838085891554927,0.1506906655504395,0.7237741556827144,0.49203985182721327
"frozenset({'ProductRelated_Bin_High', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.11659156083572307,0.3333060221220811,0.08488324457189676,0.7280393534785664,2.1842970278283933,1.0,0.046022575216737284,2.4514354793805646,0.6137441997208275,0.23254769921436588,0.5920757415762448,0.4913549766409548
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.1480540761982794,0.34559606718557967,0.1117574764440803,0.7548422800221362,2.184174970998144,1.0,0.0605905699791608,2.6693180735793627,0.6363798531073256,0.2926410641493242,0.6253724837448569,0.5391091438043351
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})","frozenset({'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",0.13781237197869725,0.319950839819746,0.09619008603031544,0.6979785969084423,2.181518252309229,1.0,0.05209690187818002,2.2516588335102115,0.6281737691154655,0.2660321776569227,0.5558829849719926,0.49930940088699965
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekday'})",0.13781237197869725,0.2777550184350676,0.08349037279803359,0.6058263971462544,2.1811537395781815,1.0,0.04521229487851014,1.83230174810289,0.6280849174064904,0.25141870219590423,0.45423836383097393,0.45320818382386463
"frozenset({'ProductRelated_Bin_High', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",frozenset({'ProductRelated_Duration_Bin_Long'}),0.07251126587464155,0.3333060221220811,0.05268332650553052,0.7265536723163841,2.1798396191301546,1.0,0.028514884917817142,2.438116406702306,0.5835657447147591,0.1491879350348028,0.5898473111246736,0.4423083012516041
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'PageValues_Bin_Low'})","frozenset({'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})",0.08455551003687013,0.30897173289635393,0.05694387546087669,0.6734496124031008,2.1796479764995613,1.0,0.030818612998849877,2.1161459099435094,0.591199493640566,0.16918208373904578,0.5274427933815324,0.42887542937842654
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.10061450225317493,0.4384268742318722,0.09594428512904547,0.9535830618892508,2.175010515858401,1.0,0.051832183403790325,12.098452604267731,0.6006680220353605,0.21653106508875739,0.9173448016279991,0.5862103311688825
